사망,부상,인명피해(명)소계,화재발생년월일,시도,시군구,재산피해소계,부동산,동산,장소대분류,장소중분류,장소소분류
0,0,0,2017-08-04 10:20,울산광역시,울주군,990,0,990,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-08-04 10:33,경상남도,창원시 진해구,106,104,2,"판매,업무시설",일반업무,일반빌딩
0,0,0,2017-08-04 10:37,서울특별시,영등포구,492,0,492,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-08-04 10:43,울산광역시,남구,11,0,11,주거,공동주택,연립주택
0,0,0,2017-08-04 11:08,인천광역시,부평구,8346,5294,3052,"판매,업무시설",판매시설,상가빌딩
0,0,0,2017-08-04 11:17,서울특별시,서대문구,51,0,51,주거,공동주택,다세대주택
0,0,0,2017-08-04 11:25,경상북도,안동시,1147,0,1147,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-04 11:31,경기도,김포시,1512,330,1182,생활서비스,음식점,횟집
0,0,0,2017-08-04 11:46,경기도,부천시,7700,0,7700,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-04 11:48,경기도,성남시분당구,9069,0,9069,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-04 11:58,서울특별시,용산구,2503,1279,1224,생활서비스,음식점,양식
0,0,0,2017-08-04 12:22,경기도,안양시만안구,50,0,50,"판매,업무시설",판매시설,상가빌딩
0,0,0,2017-08-04 12:55,강원도,화천군,0,,,기타,야외,쓰레기
0,0,0,2017-08-04 12:59,서울특별시,관악구,29,0,29,생활서비스,일상서비스,고시원(원룸텔)
0,0,0,2017-08-04 13:19,서울특별시,서초구,1050,752,298,"의료,복지시설",의료시설,한의원
0,0,0,2017-08-04 13:22,서울특별시,도봉구,154,0,154,생활서비스,음식점,분식
0,0,0,2017-08-04 13:26,경기도,평택시,3295,2211,1084,산업시설,공장시설,그 밖의 공업
0,0,0,2017-08-04 13:28,제주특별자치도,제주시,10184,8312,1872,생활서비스,위락시설,유흥주점
0,0,0,2017-08-04 13:35,강원도,원주시,1851,1851,0,"판매,업무시설",판매시설,상가빌딩
0,0,0,2017-08-04 13:52,경상남도,김해시,53,23,30,"판매,업무시설",판매시설,상가빌딩
0,0,0,2017-08-04 13:54,부산광역시,동래구,50,0,50,생활서비스,음식점,분식
0,0,0,2017-08-04 14:17,인천광역시,동구,1925,0,1925,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-04 14:20,울산광역시,남구,522,498,24,생활서비스,음식점,한식
0,0,0,2017-08-04 14:21,전라북도,군산시,488,0,488,기타,야외,쓰레기
0,1,1,2017-08-04 14:28,경상북도,울진군,3190,0,3190,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-04 14:34,서울특별시,강서구,181,0,181,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-08-04 14:38,경기도,성남시수정구,738,438,300,주거,단독주택,다가구주택
0,0,0,2017-08-04 14:44,경상북도,김천시,8250,0,8250,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-04 14:50,경기도,평택시,218,0,218,주거,단독주택,단독주택
0,0,0,2017-08-04 14:52,경기도,양평군,165,0,165,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-04 14:57,인천광역시,서구,3940,420,3520,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-04 15:12,대구광역시,수성구,39,26,13,"판매,업무시설",일반업무,일반회사
0,0,0,2017-08-04 15:22,인천광역시,부평구,919,919,0,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
0,0,0,2017-08-04 15:36,부산광역시,사하구,0,,,산업시설,공장시설,식료품공업
0,0,0,2017-08-04 15:37,충청남도,보령시,755,575,180,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-08-04 15:44,서울특별시,양천구,29,0,29,생활서비스,음식점,한식
0,0,0,2017-08-04 16:13,충청남도,태안군,26393,20343,6050,주거,단독주택,단독주택
0,0,0,2017-08-04 16:34,충청남도,청양군,13,0,13,기타,야외,공터
0,0,0,2017-08-04 16:47,광주광역시,광산구,1980,0,1980,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-08-04 17:08,경상북도,영천시,3622,833,2789,주거,단독주택,단독주택
0,0,0,2017-08-04 17:11,서울특별시,구로구,90,90,0,기타,야외,쓰레기
0,0,0,2017-08-04 17:27,대전광역시,서구,30,0,30,주거,단독주택,다가구주택
0,0,0,2017-08-04 17:31,경기도,평택시,111,0,111,기타,야외,기타야외
0,1,1,2017-08-04 18:08,경기도,고양시덕양구,2203,399,1804,기타,야외,야적장
0,0,0,2017-08-04 18:09,경기도,시흥시,5,0,5,기타,야외,기타야외
0,0,0,2017-08-04 18:34,강원도,원주시,269,0,269,"판매,업무시설",판매시설,상가빌딩
0,0,0,2017-08-04 18:49,경기도,화성시,29238,0,29238,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-08-04 18:49,충청북도,청주시흥덕구,49995,30303,19692,주거,공동주택,아파트
0,0,0,2017-08-04 19:08,서울특별시,마포구,160,39,121,생활서비스,음식점,분식
0,0,0,2017-08-04 19:13,서울특별시,관악구,770,0,770,"자동차,철도차량",자동차,버스
0,0,0,2017-08-04 19:18,전라북도,익산시,514,514,0,생활서비스,음식점,일반주점
0,0,0,2017-08-04 19:31,부산광역시,북구,0,,,기타,야외,쓰레기
0,0,0,2017-08-04 19:34,부산광역시,동구,100,0,100,생활서비스,음식점,한식
0,0,0,2017-08-04 19:36,충청남도,공주시,169,160,9,산업시설,공장시설,식료품공업
0,0,0,2017-08-04 19:38,울산광역시,남구,3630,1082,2548,산업시설,공장시설,그 밖의 공업
0,0,0,2017-08-04 19:46,전라북도,장수군,7489,339,7150,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-04 19:57,전라남도,고흥군,40,0,40,임야,들불,기타 들불
0,0,0,2017-08-04 20:02,경상남도,김해시,0,,,기타,야외,기타야외
0,0,0,2017-08-04 20:05,부산광역시,금정구,53,0,53,주거,단독주택,단독주택
0,0,0,2017-08-04 20:10,경상남도,거제시,1,0,1,기타,야외,쓰레기
0,0,0,2017-08-04 20:16,경기도,화성시,261085,131345,129740,산업시설,공장시설,금속기계 및 기구공업
0,0,0,2017-08-04 20:35,서울특별시,금천구,128,108,20,주거,단독주택,다가구주택
0,0,0,2017-08-04 20:53,경상남도,김해시,0,,,기타,야외,기타야외
0,0,0,2017-08-04 20:59,전라남도,담양군,9256,7568,1688,주거,단독주택,기타 단독주택
0,0,0,2017-08-04 21:22,서울특별시,노원구,20,0,20,생활서비스,음식점,한식
0,0,0,2017-08-04 21:45,서울특별시,금천구,136,30,106,주거,단독주택,다가구주택
0,0,0,2017-08-04 21:49,서울특별시,서대문구,19035,5709,13326,주거,공동주택,아파트
0,0,0,2017-08-04 21:53,경기도,안산시상록구,970,610,360,주거,단독주택,다가구주택
0,0,0,2017-08-04 21:55,전라남도,진도군,80,0,80,기타,야외,기타야외
0,0,0,2017-08-04 22:00,경상북도,영주시,6173,5524,649,주거,단독주택,단독주택
0,0,0,2017-08-04 22:05,충청북도,음성군,440,0,440,주거,단독주택,단독주택
0,1,1,2017-08-04 22:20,강원도,양구군,1066,631,435,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
0,0,0,2017-08-04 22:21,충청북도,청주시상당구,1193,0,1193,생활서비스,음식점,"커피숍,다방,카페(휴게)"
0,0,0,2017-08-04 22:40,경기도,의정부시,430,331,99,주거,단독주택,다가구주택
0,0,0,2017-08-04 23:26,경기도,화성시,26051,14404,11647,주거,공동주택,아파트
0,0,0,2017-08-04 23:55,울산광역시,북구,2057,1993,64,생활서비스,음식점,한식
0,0,0,2017-08-05 0:02,경기도,동두천시,80,0,80,생활서비스,음식점,한식
0,0,0,2017-08-05 0:16,서울특별시,구로구,134,0,134,주거,공동주택,다세대주택
0,0,0,2017-08-05 0:19,부산광역시,북구,354,0,354,생활서비스,음식점,"커피숍,다방,카페(휴게)"
0,0,0,2017-08-05 0:25,제주특별자치도,서귀포시,25492,2546,22946,"자동차,철도차량",자동차,승용자동차
0,3,3,2017-08-05 0:33,경기도,포천시,380580,139529,241051,산업시설,공장시설,방직공업
0,0,0,2017-08-05 1:11,경상북도,경주시,1259,933,326,주거,단독주택,단독주택
0,0,0,2017-08-05 1:15,경상남도,거제시,287,239,48,생활서비스,오락시설,노래연습장
0,0,0,2017-08-05 1:16,광주광역시,서구,88,0,88,생활서비스,음식점,한식
0,0,0,2017-08-05 1:51,인천광역시,부평구,5980,464,5516,"판매,업무시설",군사시설,기타 군사시설
0,0,0,2017-08-05 2:10,대전광역시,대덕구,64900,0,64900,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-08-05 2:10,서울특별시,강동구,100,0,100,주거,공동주택,아파트
0,0,0,2017-08-05 2:38,전라남도,순천시,31,0,31,기타,야외,공터
0,0,0,2017-08-05 4:14,충청남도,당진시,46,46,0,기타,야외,기타야외
0,0,0,2017-08-05 4:52,서울특별시,중구,198,0,198,"자동차,철도차량",자동차,오토바이
0,0,0,2017-08-05 5:50,경상북도,영주시,440,0,440,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-08-05 6:08,경상남도,창원시 의창구,110,0,110,"자동차,철도차량",자동차,버스
0,0,0,2017-08-05 6:12,경기도,부천시,7733,3558,4175,주거,단독주택,다가구주택
0,0,0,2017-08-05 6:30,대구광역시,수성구,200,118,82,주거,단독주택,단독주택
0,0,0,2017-08-05 6:48,경기도,양평군,449,215,234,주거,단독주택,단독주택
0,0,0,2017-08-05 7:01,인천광역시,강화군,157,49,108,주거,공동주택,연립주택
0,0,0,2017-08-05 7:43,경기도,평택시,276,0,276,기타,야외,기타야외
0,0,0,2017-08-05 8:20,경기도,화성시,79200,68200,11000,산업시설,공장시설,그 밖의 공업
0,0,0,2017-08-05 9:00,충청남도,청양군,302,23,279,산업시설,동식물시설,농예용 온실
0,0,0,2017-08-05 9:10,서울특별시,동작구,158,92,66,생활서비스,일상서비스,일반상점
0,0,0,2017-08-05 9:22,경기도,화성시,6600,0,6600,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-05 9:48,충청북도,음성군,341,0,341,주거,공동주택,아파트
0,0,0,2017-08-05 10:09,경기도,수원시권선구,64,28,36,주거,공동주택,아파트
0,0,0,2017-08-05 10:21,서울특별시,양천구,8,0,8,주거,단독주택,다가구주택
0,0,0,2017-08-05 10:22,강원도,영월군,0,,,기타,야외,쓰레기
0,0,0,2017-08-05 10:30,경기도,고양시일산서구,359,189,170,주거,공동주택,아파트
0,3,3,2017-08-05 10:37,강원도,원주시,3314,2640,674,생활서비스,음식점,중식
0,0,0,2017-08-05 10:40,부산광역시,부산진구,60,0,60,생활서비스,음식점,중식
0,0,0,2017-08-05 10:51,경기도,김포시,53,5,48,주거,공동주택,아파트
0,0,0,2017-08-05 11:00,서울특별시,강서구,19,0,19,주거,공동주택,기타 공동주택
0,0,0,2017-08-05 11:05,충청북도,청주시흥덕구,1231,888,343,"판매,업무시설",공공기관,기타 공공기관
0,0,0,2017-08-05 11:09,경기도,평택시,880,0,880,"자동차,철도차량",건설기계,덤프트럭
0,0,0,2017-08-05 11:53,충청남도,천안시서북구,44000,0,44000,"자동차,철도차량",건설기계,굴삭기
0,0,0,2017-08-05 13:02,경기도,성남시수정구,91,0,91,주거,단독주택,다가구주택
0,0,0,2017-08-05 13:18,경기도,안성시,29700,2200,27500,"자동차,철도차량",자동차,소형 승합차
0,0,0,2017-08-05 13:25,충청남도,공주시,5104,0,5104,"자동차,철도차량",자동차,소형 승합차
0,0,0,2017-08-05 13:30,서울특별시,강남구,224,0,224,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-05 13:35,경기도,화성시,697,697,0,기타서비스,기타건축물,기타 건축물
0,0,0,2017-08-05 13:44,경상남도,창원시 성산구,169,0,169,"판매,업무시설",일반업무,오피스텔
0,0,0,2017-08-05 13:50,전라남도,광양시,0,,,임야,들불,들판
0,0,0,2017-08-05 13:56,경상남도,함안군,440,0,440,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-05 13:57,인천광역시,강화군,909,777,132,주거,단독주택,단독주택
0,0,0,2017-08-05 14:06,서울특별시,마포구,100,0,100,주거,공동주택,다세대주택
0,0,0,2017-08-05 14:10,경기도,김포시,3790,729,3061,산업시설,공장시설,화학공업
0,0,0,2017-08-05 14:23,경기도,안성시,22545,3426,19119,기타,야외,쓰레기
0,0,0,2017-08-05 14:24,서울특별시,용산구,17,0,17,기타,야외,쓰레기
0,0,0,2017-08-05 14:24,서울특별시,노원구,60,0,60,생활서비스,일상서비스,인쇄소
0,0,0,2017-08-05 15:14,경기도,여주시,11,0,11,생활서비스,음식점,한식
0,0,0,2017-08-05 15:26,서울특별시,서대문구,59,59,0,기타,야외,쓰레기
0,1,1,2017-08-05 15:37,대구광역시,달서구,4889,3612,1277,생활서비스,음식점,한식
0,0,0,2017-08-05 15:55,경기도,화성시,2433,449,1984,산업시설,공장시설,펄프 및 제지공업
0,0,0,2017-08-05 16:09,부산광역시,동래구,0,,,주거,공동주택,아파트
0,0,0,2017-08-05 16:11,경기도,안산시단원구,178,0,178,생활서비스,일상서비스,일반상점
0,0,0,2017-08-05 16:43,경상남도,김해시,105,105,0,기타,야외,쓰레기
0,0,0,2017-08-05 16:47,인천광역시,남구,2640,0,2640,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-05 16:50,경기도,고양시덕양구,500,0,500,주거,공동주택,다세대주택
0,0,0,2017-08-05 17:17,인천광역시,중구,15,0,15,기타,야외,쓰레기
0,0,0,2017-08-05 17:20,경상남도,고성군,0,,,기타,야외,쓰레기
0,0,0,2017-08-05 17:26,대구광역시,달서구,154,0,154,"의료,복지시설",의료시설,한의원
0,0,0,2017-08-05 17:36,대전광역시,중구,22182,19190,2992,"판매,업무시설",일반업무,일반빌딩
0,0,0,2017-08-05 17:49,경상남도,김해시,317,317,0,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-08-05 18:16,경기도,성남시중원구,17865,4335,13530,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-08-05 18:19,부산광역시,중구,0,,,주거,공동주택,다세대주택
0,0,0,2017-08-05 18:24,울산광역시,남구,29,0,29,생활서비스,음식점,한식
0,0,0,2017-08-05 18:28,울산광역시,동구,5400,4646,754,생활서비스,오락시설,노래연습장
0,0,0,2017-08-05 18:55,부산광역시,동래구,6450,4359,2091,주거,공동주택,주상복합아파트
0,0,0,2017-08-05 18:59,부산광역시,서구,0,,,"의료,복지시설",노유자시설,어린이집
0,0,0,2017-08-05 19:07,서울특별시,구로구,1443,0,1443,"판매,업무시설",일반업무,일반빌딩
0,0,0,2017-08-05 19:35,강원도,원주시,1599,1159,440,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-08-05 19:35,경기도,안성시,369,345,24,주거,공동주택,아파트
0,0,0,2017-08-05 19:43,경상남도,남해군,0,0,0,기타,야외,기타야외
0,0,0,2017-08-05 19:51,경기도,오산시,29,0,29,생활서비스,오락시설,노래연습장
0,0,0,2017-08-05 19:55,경기도,수원시장안구,1585,942,643,생활서비스,위락시설,단란주점
0,0,0,2017-08-05 19:57,광주광역시,서구,59,0,59,"판매,업무시설",판매시설,상점가
0,0,0,2017-08-05 19:58,경기도,안산시상록구,420,0,420,생활서비스,음식점,기타 음식점
0,0,0,2017-08-05 20:36,서울특별시,용산구,48,48,0,주거,공동주택,주상복합아파트
0,0,0,2017-08-05 20:37,경기도,부천시,2581,642,1939,주거,공동주택,아파트
0,0,0,2017-08-05 20:38,서울특별시,송파구,302,0,302,기타서비스,기타건축물,기타 건축물
0,0,0,2017-08-05 20:45,전라남도,무안군,27,15,12,기타,야외,쓰레기
0,0,0,2017-08-05 21:05,전라남도,고흥군,732,445,287,주거,단독주택,단독주택
0,0,0,2017-08-05 21:11,경기도,고양시덕양구,430,360,70,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-08-05 21:25,울산광역시,울주군,55,0,55,주거,공동주택,다세대주택
0,0,0,2017-08-05 21:46,서울특별시,강남구,48,0,48,기타,야외,기타야외
0,0,0,2017-08-05 21:47,강원도,동해시,101,74,27,주거,단독주택,단독주택
0,0,0,2017-08-05 21:47,인천광역시,남동구,1448,903,545,생활서비스,오락시설,노래연습장
0,0,0,2017-08-05 22:43,경기도,광주시,110,0,110,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-08-05 22:52,부산광역시,부산진구,2049,1030,1019,생활서비스,일상서비스,의류
0,1,1,2017-08-05 23:09,경기도,시흥시,25583,12909,12674,"판매,업무시설",일반업무,일반회사
0,0,0,2017-08-05 23:29,경기도,시흥시,71029,11210,59819,산업시설,공장시설,화학공업
0,0,0,2017-08-05 23:38,경상남도,진주시,1632,862,770,생활서비스,일상서비스,예식장
0,0,0,2017-08-05 23:42,전라북도,군산시,115,33,82,생활서비스,음식점,호프집
0,0,0,2017-08-05 23:51,대전광역시,중구,25636,25030,606,주거,공동주택,아파트
0,0,0,2017-08-05 23:52,경상남도,하동군,363,198,165,주거,단독주택,단독주택
0,0,0,2017-08-06 0:16,부산광역시,해운대구,1852,1852,0,"판매,업무시설",일반업무,오피스텔
0,0,0,2017-08-06 0:22,서울특별시,서대문구,50,0,50,생활서비스,음식점,기타 음식점
0,0,0,2017-08-06 0:31,대구광역시,북구,19,0,19,"의료,복지시설",의료시설,병원
0,0,0,2017-08-06 1:18,경기도,포천시,18640,11325,7315,주거,단독주택,단독주택
0,0,0,2017-08-06 1:29,경상남도,창원시 마산회원구,55,0,55,기타,야외,기타야외
1,0,1,2017-08-06 1:47,부산광역시,북구,3083,2722,361,주거,단독주택,다가구주택
0,0,0,2017-08-06 1:52,광주광역시,북구,18893,7330,11563,"판매,업무시설",일반업무,일반빌딩
0,0,0,2017-08-06 2:02,경상남도,창원시 마산합포구,71,71,0,주거,공동주택,아파트
0,0,0,2017-08-06 2:20,경상남도,김해시,94916,38748,56168,산업시설,공장시설,그 밖의 공업
0,0,0,2017-08-06 2:23,울산광역시,울주군,35,0,35,기타,야외,쓰레기
0,0,0,2017-08-06 3:26,경기도,용인시수지구,1851,1851,0,생활서비스,일상서비스,일반상점
0,0,0,2017-08-06 3:36,충청남도,보령시,18299,6600,11699,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-08-06 4:02,경기도,용인시기흥구,8717,6957,1760,산업시설,작업장,"고철처리소, 고물상"
0,0,0,2017-08-06 4:26,서울특별시,마포구,3042,1018,2024,"판매,업무시설",일반업무,일반빌딩
0,0,0,2017-08-06 4:31,경기도,남양주시,1167,496,671,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-08-06 4:37,울산광역시,남구,207,0,207,"판매,업무시설",판매시설,할인점(마트)
0,0,0,2017-08-06 5:10,경기도,이천시,2640,0,2640,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-06 5:23,충청북도,충주시,110,0,110,기타,야외,기타야외
0,0,0,2017-08-06 5:29,경상북도,예천군,2829,2602,227,주거,공동주택,아파트
0,0,0,2017-08-06 5:59,전라남도,나주시,7484,2702,4782,기타서비스,기타건축물,기타 건축물
0,0,0,2017-08-06 6:10,충청남도,금산군,723,723,0,기타,야외,야적장
0,0,0,2017-08-06 7:18,경기도,양주시,7041,6645,396,주거,단독주택,단독주택
0,0,0,2017-08-06 7:25,전라북도,전주시완산구,1183,938,245,집합시설,종교시설,교회
0,0,0,2017-08-06 7:42,서울특별시,중랑구,11,0,11,주거,단독주택,다가구주택
0,0,0,2017-08-06 8:06,서울특별시,강동구,55,0,55,주거,공동주택,아파트
0,0,0,2017-08-06 8:21,충청남도,당진시,88,0,88,기타,야외,기타야외
0,0,0,2017-08-06 8:34,충청남도,논산시,0,,,기타,야외,기타야외
0,0,0,2017-08-06 8:35,경기도,김포시,1633,0,1633,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-06 8:35,경기도,평택시,4274,1552,2722,산업시설,동식물시설,기타 동식물시설
0,1,1,2017-08-06 8:40,광주광역시,광산구,2625,1306,1319,산업시설,동식물시설,기타 동식물시설
0,0,0,2017-08-06 9:34,서울특별시,서대문구,11,0,11,주거,단독주택,기타 단독주택
0,0,0,2017-08-06 9:35,충청남도,천안시서북구,55,0,55,기타,야외,야적장
0,1,1,2017-08-06 9:37,경상남도,김해시,109,19,90,산업시설,동식물시설,농예용 온실
0,0,0,2017-08-06 9:49,경상남도,창원시 성산구,115,93,22,"판매,업무시설",판매시설,시장
0,0,0,2017-08-06 10:02,충청남도,논산시,2893,1150,1743,산업시설,창고시설,기타 창고
0,0,0,2017-08-06 10:16,경상북도,경주시,169,117,52,기타서비스,기타건축물,기타 건축물
0,0,0,2017-08-06 11:10,대구광역시,달성군,1444,629,815,주거,단독주택,단독주택
0,0,0,2017-08-06 11:14,대구광역시,수성구,151,96,55,주거,단독주택,단독주택
0,0,0,2017-08-06 11:14,충청북도,충주시,261,261,0,주거,단독주택,다가구주택
0,0,0,2017-08-06 11:23,서울특별시,강동구,60,0,60,주거,공동주택,다세대주택
0,0,0,2017-08-06 11:26,경기도,수원시권선구,2648,2648,0,주거,단독주택,단독주택
0,0,0,2017-08-06 11:33,광주광역시,북구,227,156,71,주거,공동주택,아파트
0,0,0,2017-08-06 11:35,서울특별시,금천구,32105,2094,30011,"판매,업무시설",판매시설,쇼핑센터
0,0,0,2017-08-06 11:41,서울특별시,관악구,434,246,188,생활서비스,오락시설,노래연습장
0,0,0,2017-08-06 11:49,경기도,안산시상록구,3433,2607,826,주거,단독주택,다가구주택
0,0,0,2017-08-06 11:56,충청남도,태안군,8646,1698,6948,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-08-06 12:27,전라북도,무주군,68,20,48,생활서비스,음식점,중식
0,0,0,2017-08-06 12:41,경상남도,진주시,40,40,0,기타서비스,기타건축물,기타 건축물
0,0,0,2017-08-06 12:45,경상남도,거제시,110,0,110,기타,야외,쓰레기
0,0,0,2017-08-06 12:52,서울특별시,강동구,100,30,70,주거,단독주택,다가구주택
0,0,0,2017-08-06 13:00,경기도,안산시상록구,157,0,157,산업시설,공장시설,금속기계 및 기구공업
0,0,0,2017-08-06 13:05,경기도,고양시덕양구,2077,1908,169,주거,공동주택,다세대주택
0,0,0,2017-08-06 13:06,경기도,군포시,9900,0,9900,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-06 13:16,경상남도,밀양시,8611,4524,4087,기타서비스,기타건축물,기타 건축물
0,0,0,2017-08-06 13:25,서울특별시,관악구,112,0,112,기타,도로,전봇대
0,0,0,2017-08-06 13:30,전라남도,보성군,55,0,55,임야,들불,묘지
0,0,0,2017-08-06 13:39,부산광역시,사하구,0,,,기타,야외,쓰레기
0,0,0,2017-08-06 14:14,대구광역시,북구,27,0,27,기타,야외,기타야외
0,0,0,2017-08-06 14:15,전라남도,보성군,580,0,580,기타,도로,기타도로
0,0,0,2017-08-06 14:24,대전광역시,유성구,121,0,121,기타,야외,기타야외
0,0,0,2017-08-06 14:39,충청남도,논산시,495,0,495,"자동차,철도차량",자동차,승용자동차
1,0,1,2017-08-06 14:45,경기도,하남시,4968,4533,435,주거,단독주택,다가구주택
0,0,0,2017-08-06 15:07,경상북도,경주시,308,308,0,집합시설,종교시설,사찰
0,0,0,2017-08-06 15:11,인천광역시,남동구,13006,5397,7609,집합시설,운동시설,스크린골프연습장
0,0,0,2017-08-06 15:12,서울특별시,중랑구,16,0,16,주거,공동주택,아파트
0,0,0,2017-08-06 15:24,인천광역시,남동구,338,0,338,주거,공동주택,아파트
0,0,0,2017-08-06 15:25,부산광역시,북구,0,,,기타,야외,쓰레기
0,0,0,2017-08-06 15:28,경상남도,통영시,4,0,4,기타,야외,쓰레기
0,0,0,2017-08-06 15:44,부산광역시,기장군,0,,,기타,야외,쓰레기
0,0,0,2017-08-06 16:13,충청북도,증평군,1500,0,1500,"자동차,철도차량",자동차,화물자동차
0,0,0,2017-08-06 16:17,경상남도,양산시,6503,6503,0,주거,단독주택,단독주택
0,0,0,2017-08-06 16:21,경상북도,포항시남구,440,0,440,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-06 16:24,경기도,양평군,116,61,55,생활서비스,일상서비스,기타 일상서비스
0,0,0,2017-08-06 16:45,경상남도,통영시,32931,28366,4565,주거,공동주택,주상복합아파트
0,0,0,2017-08-06 16:46,대전광역시,유성구,100,0,100,기타,야외,야적장
0,0,0,2017-08-06 16:55,전라남도,순천시,169,0,169,"자동차,철도차량",자동차,오토바이
0,0,0,2017-08-06 16:58,대구광역시,남구,27,0,27,주거,단독주택,다가구주택
0,0,0,2017-08-06 17:26,경기도,남양주시,13941,12253,1688,주거,공동주택,연립주택
0,0,0,2017-08-06 17:52,서울특별시,도봉구,1971,0,1971,"판매,업무시설",일반업무,오피스텔
0,0,0,2017-08-06 17:54,경기도,평택시,12210,0,12210,산업시설,공장시설,"전기, 전자공업"
0,0,0,2017-08-06 18:02,경기도,안산시단원구,220,0,220,"자동차,철도차량",자동차,특수자동차
0,0,0,2017-08-06 18:09,충청북도,옥천군,4290,1386,2904,기타서비스,기타건축물,기타 건축물
0,0,0,2017-08-06 18:15,경기도,시흥시,660,495,165,"판매,업무시설",판매시설,상가빌딩
0,0,0,2017-08-06 18:22,충청남도,천안시동남구,338,19,319,기타,야외,야적장
0,0,0,2017-08-06 18:52,서울특별시,강남구,970,546,424,생활서비스,일상서비스,사진관
0,0,0,2017-08-06 19:03,부산광역시,남구,70,0,70,산업시설,창고시설,"창고, 물품저장소"
0,0,0,2017-08-06 19:12,경기도,이천시,1354,833,521,주거,공동주택,연립주택
0,0,0,2017-08-06 19:18,부산광역시,수영구,7,0,7,기타,야외,쓰레기
0,0,0,2017-08-06 19:26,인천광역시,서구,7781,5298,2483,주거,공동주택,아파트
0,0,0,2017-08-06 19:35,세종특별자치시,세종,242,0,242,기타,야외,기타야외
0,0,0,2017-08-06 19:38,경상북도,포항시남구,0,,,기타,야외,쓰레기
0,0,0,2017-08-06 19:40,강원도,강릉시,66,0,66,생활서비스,음식점,한식
0,0,0,2017-08-06 19:52,강원도,정선군,0,,,기타,야외,쓰레기
0,0,0,2017-08-06 20:27,충청북도,음성군,8822,7007,1815,주거,단독주택,단독주택
0,0,0,2017-08-06 20:29,충청북도,음성군,3151,0,3151,산업시설,공장시설,펄프 및 제지공업
0,0,0,2017-08-06 20:31,서울특별시,강서구,357,231,126,생활서비스,오락시설,노래연습장
0,0,0,2017-08-06 20:48,서울특별시,강남구,30,0,30,생활서비스,음식점,"커피숍,다방,카페"
0,0,0,2017-08-06 20:49,인천광역시,남구,370,370,0,"판매,업무시설",일반업무,일반빌딩
0,0,0,2017-08-06 20:56,부산광역시,연제구,0,,,생활서비스,음식점,한식
0,0,0,2017-08-06 21:03,경기도,광주시,792,0,792,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-06 21:10,부산광역시,부산진구,9504,6576,2928,교육시설,학교,중학교
0,0,0,2017-08-06 21:18,서울특별시,강동구,50,0,50,"판매,업무시설",일반업무,오피스텔
0,0,0,2017-08-06 21:29,전라북도,진안군,6682,6374,308,주거,단독주택,단독주택
1,0,1,2017-08-06 21:45,경기도,용인시처인구,731,0,731,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-06 21:55,울산광역시,중구,121,0,121,기타서비스,기타건축물,기타 건축물
0,0,0,2017-08-06 22:00,경기도,고양시덕양구,27648,0,27648,"자동차,철도차량",자동차,승용자동차
0,0,0,2017-08-06 22:06,경기도,고양시일산서구,330,0,330,주거,공동주택,아파트
0,0,0,2017-08-06 22:06,인천광역시,부평구,73,0,73,주거,공동주택,연립주택
0,0,0,2017-08-06 22:14,경기도,양주시,228624,213558,15066,"판매,업무시설",판매시설,기타 판매시설
